date,product,units_sold,price,stock_level
2025-07-15,Office Chair,8,5612.07,1717
2025-07-16,Office Chair,10,5969.89,1707
2025-07-17,Office Chair,9,5986.1,1698
2025-07-18,Office Chair,9,5973.21,1689
2025-07-19,Office Chair,9,6033.63,1680
2025-07-20,Office Chair,8,6109.04,1672
2025-07-21,Office Chair,10,5873.36,1662
2025-07-22,Office Chair,9,5882.8,1653
2025-07-23,Office Chair,7,6003.01,1646
2025-07-24,Office Chair,8,6111.95,1638
2025-07-25,Office Chair,8,5870.85,1630
2025-07-26,Office Chair,11,5918.08,1819
2025-07-27,Office Chair,8,5923.94,1811
2025-07-28,Office Chair,9,5959.18,1802
2025-07-29,Office Chair,9,6003.21,1793
2025-07-30,Office Chair,8,6005.99,1785
2025-07-31,Office Chair,7,6057.5,1778
2025-08-01,Office Chair,11,4778.24,1767
2025-08-02,Office Chair,12,4675.82,1755
2025-08-03,Office Chair,9,5976.89,1746
2025-08-04,Office Chair,9,5836.55,1737
2025-08-05,Office Chair,7,5971.09,1730
2025-08-06,Office Chair,10,6029.32,1720
2025-08-07,Office Chair,5,6104.17,1715
2025-08-08,Office Chair,11,5753.9,1704
2025-08-09,Office Chair,10,6153.82,1894
2025-08-10,Office Chair,8,5955.84,1886
2025-08-11,Office Chair,7,5948.19,1879
2025-08-12,Office Chair,8,5891.36,1871
2025-08-13,Office Chair,7,5921.92,1864
2025-08-14,Office Chair,7,5974.5,1857
2025-08-15,Office Chair,6,6053.53,1851
2025-08-16,Office Chair,7,6029.69,1844
2025-08-17,Office Chair,8,6174.27,1836
2025-08-18,Office Chair,6,6026.36,1830
2025-08-19,Office Chair,10,5942.79,1820
2025-08-20,Office Chair,9,5985.54,1811
2025-08-21,Office Chair,9,6031.65,1802
2025-08-22,Office Chair,11,4638.61,1791
2025-08-23,Office Chair,11,4887.13,1980
2025-08-24,Office Chair,16,4590.32,1964
2025-08-25,Office Chair,8,6062.22,1956
2025-08-26,Office Chair,7,5827.27,1949
2025-08-27,Office Chair,7,6077.99,1942
2025-08-28,Office Chair,7,5937.13,1935
2025-08-29,Office Chair,6,5976.41,1929
2025-08-30,Office Chair,7,6030.72,1922
2025-08-31,Office Chair,9,6144.05,1913
2025-09-01,Office Chair,6,5935.55,1907
2025-09-02,Office Chair,7,6036.29,1900
2025-09-03,Office Chair,5,6094.06,1895
2025-09-04,Office Chair,10,5880.94,1885
2025-09-05,Office Chair,7,6193.81,1878
2025-09-06,Office Chair,9,5849.32,2069
2025-09-07,Office Chair,11,5970.84,2058
2025-09-08,Office Chair,9,5038.59,2049
2025-09-09,Office Chair,9,4983.38,2040
2025-09-10,Office Chair,8,5406.71,2032
2025-09-11,Office Chair,9,5210.14,2023
2025-09-12,Office Chair,10,4883.05,2013
2025-09-13,Office Chair,6,6071.72,2007
2025-09-14,Office Chair,10,6033.53,1997
2025-09-15,Office Chair,8,6173.96,1989
2025-09-16,Office Chair,8,5982.2,1981
2025-09-17,Office Chair,6,6182.72,1975
2025-09-18,Office Chair,7,6087.24,1968
2025-09-19,Office Chair,9,5989.87,1959
2025-09-20,Office Chair,12,4980.3,2147
2025-09-21,Office Chair,13,5343.29,2134
2025-09-22,Office Chair,9,5349.31,2125
2025-09-23,Office Chair,8,4866.28,2117
2025-09-24,Office Chair,9,5069.67,2108
2025-09-25,Office Chair,6,5867.1,2102
2025-09-26,Office Chair,7,6038.01,2095
2025-09-27,Office Chair,9,6261.66,2086
2025-09-28,Office Chair,6,6317.22,2080
2025-09-29,Office Chair,7,5863.01,2073
2025-09-30,Office Chair,8,5750.52,2065
2025-10-01,Office Chair,8,5897.83,2057
2025-10-02,Office Chair,8,5958.41,2049
2025-10-03,Office Chair,10,6061.29,2039
2025-10-04,Office Chair,11,5887.75,2228
2025-10-05,Office Chair,12,6020.44,2216
2025-10-06,Office Chair,10,5853.39,2206
2025-10-07,Office Chair,10,5980.98,2196
2025-10-08,Office Chair,9,6003.26,2187
2025-10-09,Office Chair,10,6143.04,2177
2025-10-10,Office Chair,12,5008.72,2165
2025-10-11,Office Chair,12,4931.16,2153
2025-10-12,Office Chair,12,5434.44,2141
2025-10-13,Office Chair,9,4894.0,2132
2025-10-14,Office Chair,12,4533.86,2120
2025-10-15,Office Chair,10,6033.72,2110
2025-10-16,Office Chair,8,6168.04,2102
2025-10-17,Office Chair,10,5992.88,2092
2025-10-18,Office Chair,8,6015.03,2284
2025-10-19,Office Chair,8,6130.49,2276
2025-10-20,Office Chair,10,5195.76,2266
2025-10-21,Office Chair,12,4919.97,2254
2025-10-22,Office Chair,12,4893.13,2242
2025-10-23,Office Chair,9,5918.15,2233
2025-10-24,Office Chair,8,5987.53,2225
2025-10-25,Office Chair,10,6014.25,2215
2025-10-26,Office Chair,12,5804.69,2203
2025-10-27,Office Chair,9,6004.55,2194
2025-10-28,Office Chair,11,6019.58,2183
2025-10-29,Office Chair,9,6170.02,2174
2025-10-30,Office Chair,10,6145.21,2164
2025-10-31,Office Chair,9,5959.65,2155
2025-11-01,Office Chair,11,6160.48,2344
2025-11-02,Office Chair,15,5182.28,2329
2025-11-03,Office Chair,14,5305.5,2315
2025-11-04,Office Chair,13,5025.58,2302
2025-11-05,Office Chair,13,5750.23,2289
2025-11-06,Office Chair,9,5947.62,2280
2025-11-07,Office Chair,9,6288.81,2271
2025-11-08,Office Chair,10,6031.14,2261
2025-11-09,Office Chair,12,6118.38,2249
2025-11-10,Office Chair,10,6001.2,2239
2025-11-11,Office Chair,12,5052.5,2227
2025-11-12,Office Chair,16,4550.06,2211
2025-11-13,Office Chair,9,5887.14,2202
2025-11-14,Office Chair,9,6257.59,2193
2025-11-15,Office Chair,12,6009.64,2381
2025-11-16,Office Chair,12,6137.59,2369
2025-11-17,Office Chair,11,6069.71,2358
2025-11-18,Office Chair,13,6158.7,2345
2025-11-19,Office Chair,12,5918.68,2333
2025-11-20,Office Chair,9,6229.4,2324
2025-11-21,Office Chair,14,5088.4,2310
2025-11-22,Office Chair,16,4942.45,2294
2025-11-23,Office Chair,14,5322.55,2280
2025-11-24,Office Chair,11,6040.07,2269
2025-11-25,Office Chair,10,6265.57,2259
2025-11-26,Office Chair,12,4876.64,2247
2025-11-27,Office Chair,11,4905.18,2236
2025-11-28,Office Chair,15,5017.5,2221
2025-11-29,Office Chair,15,4854.83,2406
2025-11-30,Office Chair,14,6105.17,2392
2025-12-01,Office Chair,10,6049.69,2382
2025-12-02,Office Chair,11,6212.66,2371
2025-12-03,Office Chair,17,4658.07,2354
2025-12-04,Office Chair,16,4600.0,2338
2025-12-05,Office Chair,11,5895.33,2327
2025-12-06,Office Chair,15,5976.63,2312
2025-12-07,Office Chair,13,6099.38,2299
2025-12-08,Office Chair,10,6025.4,2289
2025-12-09,Office Chair,12,5806.3,2277
2025-12-10,Office Chair,12,5997.86,2265
2025-12-11,Office Chair,12,5991.72,2253
2025-12-12,Office Chair,13,6028.46,2240
2025-12-13,Office Chair,13,5935.49,2427
2025-12-14,Office Chair,12,5868.0,2415
2025-12-15,Office Chair,10,5946.31,2405
2025-12-16,Office Chair,10,5872.59,2395
2025-12-17,Office Chair,11,5924.67,2384
2025-12-18,Office Chair,11,6084.7,2373
2025-12-19,Office Chair,14,5925.91,2359
2025-12-20,Office Chair,16,5808.82,2343
2025-12-21,Office Chair,14,6039.96,2329
2025-12-22,Office Chair,10,6034.97,2319
2025-12-23,Office Chair,13,6078.27,2306
2025-12-24,Office Chair,10,6038.65,2296
2025-12-25,Office Chair,12,5876.84,2284
2025-12-26,Office Chair,13,5947.33,2271
2025-12-27,Office Chair,12,6060.58,2459
2025-12-28,Office Chair,13,5906.67,2446
2025-12-29,Office Chair,11,6220.28,2435
2025-12-30,Office Chair,12,6166.38,2423
2025-12-31,Office Chair,11,5946.54,2412
2026-01-01,Office Chair,6,6005.22,2406
2026-01-02,Office Chair,8,6143.72,2398
2026-01-03,Office Chair,8,5880.09,2390
2026-01-04,Office Chair,7,5990.4,2383
2026-01-05,Office Chair,10,4692.26,2373
2026-01-06,Office Chair,10,5195.89,2363
2026-01-07,Office Chair,12,4641.46,2351
2026-01-08,Office Chair,12,4760.77,2339
2026-01-09,Office Chair,6,6168.72,2333
2026-01-10,Office Chair,11,6099.7,2522
2026-01-11,Office Chair,11,5903.52,2511
2026-01-12,Office Chair,9,6124.31,2502
2026-01-13,Office Chair,9,6064.99,2493
2026-01-14,Office Chair,6,5969.45,2487
2026-01-15,Office Chair,7,6024.05,2480
2026-01-16,Office Chair,12,4782.77,2468
2026-01-17,Office Chair,14,4892.37,2454
2026-01-18,Office Chair,8,5319.54,2446
2026-01-19,Office Chair,10,5211.58,2436
2026-01-20,Office Chair,11,4733.79,2425
2026-01-21,Office Chair,8,5968.5,2417
2026-01-22,Office Chair,8,6166.62,2409
2026-01-23,Office Chair,9,6043.77,2400
2026-01-24,Office Chair,11,6197.29,2589
2026-01-25,Office Chair,9,6262.02,2580
2026-01-26,Office Chair,9,5739.93,2571
2026-01-27,Office Chair,7,6047.98,2564
2026-01-28,Office Chair,11,6065.18,2553
2026-01-29,Office Chair,6,6184.87,2547
2026-01-30,Office Chair,8,5923.22,2539
2026-01-31,Office Chair,12,4910.27,2527
2026-02-01,Office Chair,13,4898.59,2514
2026-02-02,Office Chair,10,5072.74,2504
2026-02-03,Office Chair,9,5306.9,2495
2026-02-04,Office Chair,10,4779.35,2485
2026-02-05,Office Chair,8,6057.42,2477
2026-02-06,Office Chair,7,5932.19,2470
2026-02-07,Office Chair,9,6005.82,2661
2026-02-08,Office Chair,11,6028.34,2650
2026-02-09,Office Chair,6,5925.54,2644
2026-02-10,Office Chair,8,5918.47,2636
2026-02-11,Office Chair,11,6115.45,2625
2026-02-12,Office Chair,10,6190.66,2615
2026-02-13,Office Chair,10,6055.82,2605
2026-02-14,Office Chair,9,5982.64,2596
2026-02-15,Office Chair,9,6007.46,2587
2026-02-16,Office Chair,6,6049.65,2581
2026-02-17,Office Chair,8,6057.02,2573
2026-02-18,Office Chair,9,5856.2,2564
2026-02-19,Office Chair,9,6030.42,2555
2026-02-20,Office Chair,10,5816.74,2545
2026-02-21,Office Chair,10,5934.77,2735
2026-02-22,Office Chair,9,6135.62,2726
2026-02-23,Office Chair,8,5840.96,2718
2026-02-24,Office Chair,10,5065.51,2708
2026-02-25,Office Chair,13,4554.23,2695
2026-02-26,Office Chair,10,4854.23,2685
2026-02-27,Office Chair,10,6189.75,2675
2026-02-28,Office Chair,9,5951.6,2666
2026-03-01,Office Chair,10,5998.93,2656
2026-03-02,Office Chair,8,6274.17,2648
2026-03-03,Office Chair,8,5923.86,2640
2026-03-04,Office Chair,8,5998.65,2632
2026-03-05,Office Chair,9,6026.26,2623
2026-03-06,Office Chair,8,6026.75,2615
2026-03-07,Office Chair,9,6037.71,2806
2026-03-08,Office Chair,10,5985.89,2796
2026-03-09,Office Chair,9,5931.95,2787
2026-03-10,Office Chair,7,6213.03,2780
2026-03-11,Office Chair,10,5769.94,2770
2026-03-12,Office Chair,9,5880.9,2761
2026-03-13,Office Chair,8,5908.01,2753
2026-03-14,Office Chair,10,5887.07,2743
2026-03-15,Office Chair,10,6097.37,2733
2026-03-16,Office Chair,7,6124.39,2726
2026-03-17,Office Chair,9,5886.35,2717
2026-03-18,Office Chair,8,6014.26,2709
2026-03-19,Office Chair,11,5144.34,2698
2026-03-20,Office Chair,11,5005.23,2687
2026-03-21,Office Chair,14,4877.65,2873
2026-03-22,Office Chair,9,5988.01,2864
2026-03-23,Office Chair,6,6208.79,2858
2026-03-24,Office Chair,8,6113.29,2850
2026-03-25,Office Chair,9,6114.76,2841
2026-03-26,Office Chair,8,5925.52,2833
2026-03-27,Office Chair,10,5841.59,2823
2026-03-28,Office Chair,10,5970.69,2813
2026-03-29,Office Chair,11,6233.63,2802
2026-03-30,Office Chair,14,4717.27,2788
2026-03-31,Office Chair,11,4950.35,2777
2026-04-01,Office Chair,8,5909.07,2769
2026-04-02,Office Chair,7,6113.49,2762
2026-04-03,Office Chair,8,5806.49,2754
2026-04-04,Office Chair,8,6021.46,2946
2026-04-05,Office Chair,9,5887.48,2937
2026-04-06,Office Chair,9,5927.34,2928
2026-04-07,Office Chair,8,5956.1,2920
2026-04-08,Office Chair,10,5980.49,2910
2026-04-09,Office Chair,8,5993.08,2902
2026-04-10,Office Chair,10,5990.9,2892
2026-04-11,Office Chair,8,5983.71,2884
2026-04-12,Office Chair,9,5904.55,2875
2026-04-13,Office Chair,6,5971.88,2869
2026-04-14,Office Chair,7,6059.2,2862
2026-04-15,Office Chair,7,6034.14,2855
2026-04-16,Office Chair,10,5816.5,2845
2026-04-17,Office Chair,10,6005.68,2835
2026-04-18,Office Chair,11,5924.87,3024
2026-04-19,Office Chair,10,5915.8,3014
2026-04-20,Office Chair,9,5989.62,3005
2026-04-21,Office Chair,9,5931.53,2996
2026-04-22,Office Chair,7,5853.0,2989
2026-04-23,Office Chair,9,6110.4,2980
2026-04-24,Office Chair,9,6051.8,2971
2026-04-25,Office Chair,10,6047.9,2961
2026-04-26,Office Chair,9,5904.19,2952
2026-04-27,Office Chair,5,6197.46,2947
2026-04-28,Office Chair,10,6009.4,2937
2026-04-29,Office Chair,8,6171.82,2929
2026-04-30,Office Chair,9,5986.32,2920
2026-05-01,Office Chair,8,6077.91,2912
2026-05-02,Office Chair,9,5868.7,3103
2026-05-03,Office Chair,9,5763.91,3094
2026-05-04,Office Chair,10,5924.96,3084
2026-05-05,Office Chair,12,6083.37,3072
2026-05-06,Office Chair,9,6015.02,3063
2026-05-07,Office Chair,9,5810.22,3054
2026-05-08,Office Chair,7,6130.31,3047
2026-05-09,Office Chair,12,5060.97,3035
2026-05-10,Office Chair,12,5274.94,3023
2026-05-11,Office Chair,12,4759.87,3011
2026-05-12,Office Chair,10,5272.6,3001
2026-05-13,Office Chair,10,4854.62,2991
2026-05-14,Office Chair,9,6152.23,2982
2026-05-15,Office Chair,8,6125.19,2974
2026-05-16,Office Chair,9,6207.97,3165
2026-05-17,Office Chair,9,6119.88,3156
2026-05-18,Office Chair,8,6028.15,3148
2026-05-19,Office Chair,8,5814.41,3140
2026-05-20,Office Chair,10,5735.63,3130
2026-05-21,Office Chair,9,6107.63,3121
2026-05-22,Office Chair,13,4535.95,3108
2026-05-23,Office Chair,10,5231.68,3098
2026-05-24,Office Chair,9,6023.5,3089
2026-05-25,Office Chair,8,5970.35,3081
2026-05-26,Office Chair,10,6065.53,3071
2026-05-27,Office Chair,7,6190.21,3064
2026-05-28,Office Chair,9,5997.27,3055
2026-05-29,Office Chair,5,6144.34,3050
2026-05-30,Office Chair,8,6039.25,3242
2026-05-31,Office Chair,13,5043.69,3229
2026-06-01,Office Chair,11,4793.93,3218
2026-06-02,Office Chair,12,5088.3,3206
2026-06-03,Office Chair,10,4899.45,3196
2026-06-04,Office Chair,11,4640.22,3185
2026-06-05,Office Chair,9,6077.29,3176
2026-06-06,Office Chair,11,5864.84,3165
2026-06-07,Office Chair,9,6185.29,3156
2026-06-08,Office Chair,7,5880.91,3149
2026-06-09,Office Chair,10,6100.73,3139
2026-06-10,Office Chair,8,5994.36,3131
2026-06-11,Office Chair,8,6087.28,3123
2026-06-12,Office Chair,9,6041.99,3114
2026-06-13,Office Chair,11,5898.4,3303
2026-06-14,Office Chair,10,5946.85,3293
2026-06-15,Office Chair,10,4961.73,3283
2026-06-16,Office Chair,9,4862.6,3274
2026-06-17,Office Chair,9,5790.13,3265
2026-06-18,Office Chair,7,5804.92,3258
2026-06-19,Office Chair,9,5993.52,3249
2026-06-20,Office Chair,9,5929.34,3240
2026-06-21,Office Chair,11,5861.8,3229
2026-06-22,Office Chair,8,6167.71,3221
2026-06-23,Office Chair,10,5922.81,3211
2026-06-24,Office Chair,7,6162.49,3204
2026-06-25,Office Chair,8,5994.13,3196
2026-06-26,Office Chair,8,6026.33,3188
2026-06-27,Office Chair,10,6046.98,3378
2026-06-28,Office Chair,10,4878.38,3368
2026-06-29,Office Chair,10,4930.77,3358
2026-06-30,Office Chair,9,4930.65,3349
2026-07-01,Office Chair,9,5320.65,3340
2026-07-02,Office Chair,8,5924.14,3332
2026-07-03,Office Chair,7,6291.1,3325
2026-07-04,Office Chair,12,4949.38,3313
2026-07-05,Office Chair,10,5179.76,3303
2026-07-06,Office Chair,11,4929.13,3292
2026-07-07,Office Chair,8,5101.44,3284
2026-07-08,Office Chair,9,5175.88,3275
2026-07-09,Office Chair,8,6017.24,3267
2026-07-10,Office Chair,7,5998.55,3260
2026-07-11,Office Chair,9,6150.54,3451
2026-07-12,Office Chair,9,6073.69,3442
2026-07-13,Office Chair,9,6066.61,3433
2026-07-14,Office Chair,8,5911.32,3425
2026-07-15,Office Chair,8,6009.24,3417
2026-07-16,Office Chair,9,6024.41,3408
2026-07-17,Office Chair,8,5908.26,3400
2026-07-18,Office Chair,11,5030.57,3389
2026-07-19,Office Chair,11,5320.15,3378
2026-07-20,Office Chair,9,6049.2,3369
2026-07-21,Office Chair,8,5858.43,3361
2026-07-22,Office Chair,9,5859.72,3352
2026-07-23,Office Chair,9,5715.18,3343
2026-07-24,Office Chair,7,5966.93,3336
2026-07-25,Office Chair,9,5959.58,3527
2026-07-26,Office Chair,11,5957.67,3516
2026-07-27,Office Chair,10,5789.15,3506
2026-07-28,Office Chair,8,5952.42,3498
2026-07-29,Office Chair,9,5936.12,3489
2026-07-30,Office Chair,5,5962.79,3484
2026-07-31,Office Chair,9,5977.87,3475
2026-08-01,Office Chair,10,5145.63,3465
2026-08-02,Office Chair,10,5048.42,3455
2026-08-03,Office Chair,8,6170.03,3447
2026-08-04,Office Chair,8,5966.42,3439
2026-08-05,Office Chair,8,6031.6,3431
2026-08-06,Office Chair,8,5740.93,3423
2026-08-07,Office Chair,9,5955.52,3414
2026-08-08,Office Chair,10,6161.84,3604
2026-08-09,Office Chair,9,5854.6,3595
2026-08-10,Office Chair,8,6031.68,3587
2026-08-11,Office Chair,6,6229.22,3581
2026-08-12,Office Chair,5,5956.87,3576
2026-08-13,Office Chair,7,6305.97,3569
2026-08-14,Office Chair,7,6002.04,3562
2026-08-15,Office Chair,9,5892.27,3553
2026-08-16,Office Chair,9,6310.83,3544
2026-08-17,Office Chair,7,5963.85,3537
2026-08-18,Office Chair,10,5904.41,3527
2026-08-19,Office Chair,7,5743.51,3520
2026-08-20,Office Chair,8,5968.73,3512
2026-08-21,Office Chair,9,5905.76,3503
2026-08-22,Office Chair,8,6068.09,3695
2026-08-23,Office Chair,10,5893.72,3685
2024-08-24,Running Shoes,36,2506.56,864
2024-08-25,Running Shoes,41,2475.43,823
2024-08-26,Running Shoes,26,2479.45,797
2024-08-27,Running Shoes,28,2504.77,769
2024-08-28,Running Shoes,28,2515.88,741
2024-08-29,Running Shoes,30,2561.94,711
2024-08-30,Running Shoes,32,2499.42,679
2024-08-31,Running Shoes,36,2549.93,643
2024-09-01,Running Shoes,43,2110.89,600
2024-09-02,Running Shoes,32,2020.42,568
2024-09-03,Running Shoes,39,2122.04,529
2024-09-04,Running Shoes,38,2010.25,491
2024-09-05,Running Shoes,44,1872.49,447
2024-09-06,Running Shoes,30,2470.3,417
2024-09-07,Running Shoes,29,2458.1,1138
2024-09-08,Running Shoes,43,2096.72,1095
2024-09-09,Running Shoes,37,2019.42,1058
2024-09-10,Running Shoes,31,2462.07,1027
2024-09-11,Running Shoes,50,1973.07,977
2024-09-12,Running Shoes,46,1835.02,931
2024-09-13,Running Shoes,40,2083.15,891
2024-09-14,Running Shoes,49,1964.53,842
2024-09-15,Running Shoes,49,2076.75,793
2024-09-16,Running Shoes,25,2429.32,768
2024-09-17,Running Shoes,22,2496.18,746
2024-09-18,Running Shoes,36,2443.65,710
2024-09-19,Running Shoes,31,2434.7,679
2024-09-20,Running Shoes,28,2493.2,651
2024-09-21,Running Shoes,34,2542.89,1367
2024-09-22,Running Shoes,26,2521.79,1341
2024-09-23,Running Shoes,33,2570.54,1308
2024-09-24,Running Shoes,25,2402.57,1283
2024-09-25,Running Shoes,23,2490.42,1260
2024-09-26,Running Shoes,29,2587.33,1231
2024-09-27,Running Shoes,22,2448.14,1209
2024-09-28,Running Shoes,35,2415.06,1174
2024-09-29,Running Shoes,35,2450.75,1139
2024-09-30,Running Shoes,30,2596.85,1109
2024-10-01,Running Shoes,39,2535.89,1070
2024-10-02,Running Shoes,30,2573.07,1040
2024-10-03,Running Shoes,36,2481.26,1004
2024-10-04,Running Shoes,37,2484.76,967
2024-10-05,Running Shoes,66,1927.58,1651
2024-10-06,Running Shoes,65,1937.77,1586
2024-10-07,Running Shoes,46,2249.85,1540
2024-10-08,Running Shoes,44,2117.33,1496
2024-10-09,Running Shoes,50,1925.67,1446
2024-10-10,Running Shoes,27,2558.59,1419
2024-10-11,Running Shoes,31,2492.25,1388
2024-10-12,Running Shoes,37,2467.16,1351
2024-10-13,Running Shoes,50,2159.49,1301
2024-10-14,Running Shoes,54,1934.09,1247
2024-10-15,Running Shoes,51,2017.21,1196
2024-10-16,Running Shoes,40,2518.5,1156
2024-10-17,Running Shoes,36,2487.28,1120
2024-10-18,Running Shoes,48,1965.02,1072
2024-10-19,Running Shoes,66,1872.63,1756
2024-10-20,Running Shoes,49,2181.66,1707
2024-10-21,Running Shoes,26,2559.76,1681
2024-10-22,Running Shoes,35,2467.62,1646
2024-10-23,Running Shoes,39,2531.13,1607
2024-10-24,Running Shoes,35,2527.01,1572
2024-10-25,Running Shoes,31,2434.35,1541
2024-10-26,Running Shoes,41,2491.58,1500
2024-10-27,Running Shoes,36,2502.63,1464
2024-10-28,Running Shoes,30,2467.75,1434
2024-10-29,Running Shoes,38,2490.6,1396
2024-10-30,Running Shoes,43,2478.72,1353
2024-10-31,Running Shoes,40,2563.2,1313
2024-11-01,Running Shoes,46,2482.48,1267
2024-11-02,Running Shoes,57,2107.37,1960
2024-11-03,Running Shoes,60,2039.02,1900
2024-11-04,Running Shoes,54,2072.21,1846
2024-11-05,Running Shoes,65,1838.31,1781
2024-11-06,Running Shoes,40,2551.83,1741
2024-11-07,Running Shoes,38,2492.51,1703
2024-11-08,Running Shoes,43,2470.85,1660
2024-11-09,Running Shoes,43,2456.95,1617
2024-11-10,Running Shoes,45,2425.68,1572
2024-11-11,Running Shoes,46,2446.74,1526
2024-11-12,Running Shoes,38,2464.11,1488
2024-11-13,Running Shoes,39,2464.92,1449
2024-11-14,Running Shoes,46,2464.63,1403
2024-11-15,Running Shoes,32,2550.42,1371
2024-11-16,Running Shoes,40,2450.45,2081
2024-11-17,Running Shoes,45,2510.42,2036
2024-11-18,Running Shoes,45,2542.66,1991
2024-11-19,Running Shoes,46,2574.07,1945
2024-11-20,Running Shoes,35,2415.61,1910
2024-11-21,Running Shoes,37,2599.67,1873
2024-11-22,Running Shoes,37,2473.75,1836
2024-11-23,Running Shoes,43,2542.71,1793
2024-11-24,Running Shoes,48,2530.4,1745
2024-11-25,Running Shoes,37,2444.47,1708
2024-11-26,Running Shoes,36,2544.5,1672
2024-11-27,Running Shoes,38,2505.79,1634
2024-11-28,Running Shoes,38,2514.08,1596
2024-11-29,Running Shoes,43,2463.24,1553
2024-11-30,Running Shoes,49,2512.62,2254
2024-12-01,Running Shoes,48,2593.87,2206
2024-12-02,Running Shoes,39,2497.19,2167
2024-12-03,Running Shoes,36,2562.32,2131
2024-12-04,Running Shoes,46,2519.79,2085
2024-12-05,Running Shoes,45,2459.48,2040
2024-12-06,Running Shoes,53,2437.47,1987
2024-12-07,Running Shoes,50,2449.34,1937
2024-12-08,Running Shoes,58,2390.71,1879
2024-12-09,Running Shoes,39,2512.22,1840
2024-12-10,Running Shoes,39,2505.23,1801
2024-12-11,Running Shoes,43,2503.48,1758
2024-12-12,Running Shoes,37,2498.93,1721
2024-12-13,Running Shoes,39,2529.32,1682
2024-12-14,Running Shoes,48,2500.59,2384
2024-12-15,Running Shoes,49,2412.13,2335
2024-12-16,Running Shoes,51,2590.47,2284
2024-12-17,Running Shoes,46,2521.89,2238
2024-12-18,Running Shoes,47,2514.65,2191
2024-12-19,Running Shoes,38,2525.1,2153
2024-12-20,Running Shoes,71,1830.87,2082
2024-12-21,Running Shoes,68,2126.9,2014
2024-12-22,Running Shoes,58,2186.81,1956
2024-12-23,Running Shoes,64,1951.51,1892
2024-12-24,Running Shoes,57,2070.86,1835
2024-12-25,Running Shoes,43,2470.89,1792
2024-12-26,Running Shoes,50,2519.35,1742
2024-12-27,Running Shoes,43,2596.78,1699
2024-12-28,Running Shoes,54,2474.64,2395
2024-12-29,Running Shoes,59,2425.51,2336
2024-12-30,Running Shoes,39,2520.93,2297
2024-12-31,Running Shoes,44,2562.12,2253
2025-01-01,Running Shoes,40,2499.37,2213
2025-01-02,Running Shoes,31,2453.99,2182
2025-01-03,Running Shoes,23,2486.48,2159
2025-01-04,Running Shoes,25,2429.74,2134
2025-01-05,Running Shoes,32,2461.22,2102
2025-01-06,Running Shoes,30,2456.47,2072
2025-01-07,Running Shoes,36,2518.36,2036
2025-01-08,Running Shoes,34,2550.3,2002
2025-01-09,Running Shoes,34,2520.95,1968
2025-01-10,Running Shoes,33,2459.48,1935
2025-01-11,Running Shoes,33,2444.62,2652
2025-01-12,Running Shoes,45,2034.65,2607
2025-01-13,Running Shoes,36,2140.77,2571
2025-01-14,Running Shoes,52,1855.68,2519
2025-01-15,Running Shoes,24,2576.03,2495
2025-01-16,Running Shoes,23,2496.03,2472
2025-01-17,Running Shoes,30,2451.2,2442
2025-01-18,Running Shoes,26,2591.41,2416
2025-01-19,Running Shoes,30,2454.22,2386
2025-01-20,Running Shoes,22,2499.07,2364
2025-01-21,Running Shoes,32,2438.75,2332
2025-01-22,Running Shoes,31,2522.14,2301
2025-01-23,Running Shoes,33,2502.34,2268
2025-01-24,Running Shoes,32,2494.04,2236
2025-01-25,Running Shoes,39,2462.3,2947
2025-01-26,Running Shoes,42,2503.68,2905
2025-01-27,Running Shoes,25,2487.35,2880
2025-01-28,Running Shoes,38,2537.5,2842
2025-01-29,Running Shoes,26,2434.68,2816
2025-01-30,Running Shoes,33,2544.9,2783
2025-01-31,Running Shoes,32,2437.72,2751
2025-02-01,Running Shoes,36,2538.12,2715
2025-02-02,Running Shoes,37,2235.79,2678
2025-02-03,Running Shoes,38,2284.35,2640
2025-02-04,Running Shoes,37,2028.12,2603
2025-02-05,Running Shoes,50,1995.05,2553
2025-02-06,Running Shoes,25,2505.02,2528
2025-02-07,Running Shoes,36,2188.16,2492
2025-02-08,Running Shoes,64,1918.27,3178
2025-02-09,Running Shoes,63,1796.68,3115
2025-02-10,Running Shoes,28,2528.0,3087
2025-02-11,Running Shoes,26,2508.62,3061
2025-02-12,Running Shoes,23,2558.2,3038
2025-02-13,Running Shoes,27,2480.48,3011
2025-02-14,Running Shoes,27,2451.29,2984
2025-02-15,Running Shoes,37,2460.59,2947
2025-02-16,Running Shoes,36,2526.75,2911
2025-02-17,Running Shoes,35,2463.91,2876
2025-02-18,Running Shoes,38,2474.23,2838
2025-02-19,Running Shoes,36,2553.58,2802
2025-02-20,Running Shoes,30,2533.54,2772
2025-02-21,Running Shoes,22,2486.8,2750
2025-02-22,Running Shoes,39,2511.22,3461
2025-02-23,Running Shoes,29,2532.23,3432
2025-02-24,Running Shoes,33,2375.24,3399
2025-02-25,Running Shoes,34,2453.85,3365
2025-02-26,Running Shoes,44,2427.37,3321
2025-02-27,Running Shoes,29,2444.86,3292
2025-02-28,Running Shoes,37,2490.24,3255
2025-03-01,Running Shoes,32,2591.72,3223
2025-03-02,Running Shoes,40,2550.08,3183
2025-03-03,Running Shoes,32,2485.4,3151
2025-03-04,Running Shoes,36,2489.2,3115
2025-03-05,Running Shoes,39,2494.68,3076
2025-03-06,Running Shoes,55,1857.13,3021
