date,product,units_sold,price,stock_level
2011-02-25,RABBIT NIGHT LIGHT,0,2.08,688
2011-02-26,RABBIT NIGHT LIGHT,0,2.08,688
2011-02-27,RABBIT NIGHT LIGHT,0,2.08,688
2011-02-28,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-01,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-02,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-03,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-04,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-05,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-06,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-07,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-08,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-09,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-10,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-11,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-12,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-13,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-14,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-15,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-16,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-17,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-18,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-19,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-20,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-21,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-22,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-23,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-24,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-25,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-26,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-27,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-28,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-29,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-30,RABBIT NIGHT LIGHT,0,2.08,688
2011-03-31,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-01,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-02,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-03,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-04,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-05,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-06,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-07,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-08,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-09,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-10,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-11,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-12,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-13,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-14,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-15,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-16,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-17,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-18,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-19,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-20,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-21,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-22,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-23,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-24,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-25,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-26,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-27,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-28,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-29,RABBIT NIGHT LIGHT,0,2.08,688
2011-04-30,RABBIT NIGHT LIGHT,0,2.08,688
2011-05-01,RABBIT NIGHT LIGHT,0,2.08,688
2011-05-02,RABBIT NIGHT LIGHT,0,2.08,688
2011-05-03,RABBIT NIGHT LIGHT,0,2.08,688
2011-05-04,RABBIT NIGHT LIGHT,0,2.08,688
2011-05-05,RABBIT NIGHT LIGHT,0,2.08,688
2011-05-06,RABBIT NIGHT LIGHT,0,2.08,688
2011-05-07,RABBIT NIGHT LIGHT,0,2.08,688
2011-05-08,RABBIT NIGHT LIGHT,0,2.08,688
2011-05-09,RABBIT NIGHT LIGHT,0,2.08,688
2011-05-10,RABBIT NIGHT LIGHT,2,2.08,686
2011-05-11,RABBIT NIGHT LIGHT,209,1.84,477
2011-05-12,RABBIT NIGHT LIGHT,101,1.94,376
2011-05-13,RABBIT NIGHT LIGHT,28,2.08,348
2011-05-14,RABBIT NIGHT LIGHT,0,2.08,348
2011-05-15,RABBIT NIGHT LIGHT,4,2.08,344
2011-05-16,RABBIT NIGHT LIGHT,37,2.47,307
2011-05-17,RABBIT NIGHT LIGHT,79,2.11,609
2011-05-18,RABBIT NIGHT LIGHT,50,2.02,559
2011-05-19,RABBIT NIGHT LIGHT,48,2.21,511
2011-05-20,RABBIT NIGHT LIGHT,12,2.08,499
2011-05-21,RABBIT NIGHT LIGHT,0,2.08,499
2011-05-22,RABBIT NIGHT LIGHT,30,1.85,469
2011-05-23,RABBIT NIGHT LIGHT,8,2.08,461
2011-05-24,RABBIT NIGHT LIGHT,60,2.13,401
2011-05-25,RABBIT NIGHT LIGHT,80,1.93,321
2011-05-26,RABBIT NIGHT LIGHT,263,2.08,58
2011-05-27,RABBIT NIGHT LIGHT,33,2.14,25
2011-05-28,RABBIT NIGHT LIGHT,0,2.14,25
2011-05-29,RABBIT NIGHT LIGHT,10,2.08,15
2011-05-30,RABBIT NIGHT LIGHT,0,2.08,15
2011-05-31,RABBIT NIGHT LIGHT,77,1.89,380
2011-06-01,RABBIT NIGHT LIGHT,40,2.26,340
2011-06-02,RABBIT NIGHT LIGHT,17,2.44,323
2011-06-03,RABBIT NIGHT LIGHT,1,4.13,322
2011-06-04,RABBIT NIGHT LIGHT,0,4.13,322
2011-06-05,RABBIT NIGHT LIGHT,0,4.13,322
2011-06-06,RABBIT NIGHT LIGHT,2,4.13,320
2011-06-07,RABBIT NIGHT LIGHT,0,4.13,320
2011-06-08,RABBIT NIGHT LIGHT,10,2.08,310
2011-06-09,RABBIT NIGHT LIGHT,170,2.0,140
2011-06-10,RABBIT NIGHT LIGHT,15,2.08,125
2011-06-11,RABBIT NIGHT LIGHT,0,2.08,125
2011-06-12,RABBIT NIGHT LIGHT,2,2.08,123
2011-06-13,RABBIT NIGHT LIGHT,62,1.86,61
2011-06-14,RABBIT NIGHT LIGHT,3,3.45,598
2011-06-15,RABBIT NIGHT LIGHT,390,1.79,208
2011-06-16,RABBIT NIGHT LIGHT,38,2.0,170
2011-06-17,RABBIT NIGHT LIGHT,78,1.9,92
2011-06-18,RABBIT NIGHT LIGHT,0,1.9,92
2011-06-19,RABBIT NIGHT LIGHT,71,1.88,21
2011-06-20,RABBIT NIGHT LIGHT,101,2.18,0
2011-06-21,RABBIT NIGHT LIGHT,31,1.86,0
2011-06-22,RABBIT NIGHT LIGHT,375,1.8,0
2011-06-23,RABBIT NIGHT LIGHT,27,2.46,0
2011-06-24,RABBIT NIGHT LIGHT,84,1.83,0
2011-06-25,RABBIT NIGHT LIGHT,0,1.83,0
2011-06-26,RABBIT NIGHT LIGHT,33,1.87,0
2011-06-27,RABBIT NIGHT LIGHT,15,2.22,0
2011-06-28,RABBIT NIGHT LIGHT,2,4.13,471
2011-06-29,RABBIT NIGHT LIGHT,49,2.98,422
2011-06-30,RABBIT NIGHT LIGHT,97,1.86,325
2011-07-01,RABBIT NIGHT LIGHT,8,2.59,317
2011-07-02,RABBIT NIGHT LIGHT,0,2.59,317
2011-07-03,RABBIT NIGHT LIGHT,3,2.08,314
2011-07-04,RABBIT NIGHT LIGHT,84,2.12,230
2011-07-05,RABBIT NIGHT LIGHT,13,4.13,217
2011-07-06,RABBIT NIGHT LIGHT,25,2.41,192
2011-07-07,RABBIT NIGHT LIGHT,2,4.13,190
2011-07-08,RABBIT NIGHT LIGHT,2,4.13,188
2011-07-09,RABBIT NIGHT LIGHT,0,4.13,188
2011-07-10,RABBIT NIGHT LIGHT,14,2.08,174
2011-07-11,RABBIT NIGHT LIGHT,2,3.1,172
2011-07-12,RABBIT NIGHT LIGHT,2,4.13,671
2011-07-13,RABBIT NIGHT LIGHT,120,1.79,551
2011-07-14,RABBIT NIGHT LIGHT,3,2.76,548
2011-07-15,RABBIT NIGHT LIGHT,1,4.13,547
2011-07-16,RABBIT NIGHT LIGHT,0,4.13,547
2011-07-17,RABBIT NIGHT LIGHT,0,4.13,547
2011-07-18,RABBIT NIGHT LIGHT,0,4.13,547
2011-07-19,RABBIT NIGHT LIGHT,0,4.13,547
2011-07-20,RABBIT NIGHT LIGHT,0,4.13,547
2011-07-21,RABBIT NIGHT LIGHT,2,4.13,545
2011-07-22,RABBIT NIGHT LIGHT,0,4.13,545
2011-07-23,RABBIT NIGHT LIGHT,0,4.13,545
2011-07-24,RABBIT NIGHT LIGHT,0,4.13,545
2011-07-25,RABBIT NIGHT LIGHT,0,4.13,545
2011-07-26,RABBIT NIGHT LIGHT,1,4.13,687
2011-07-27,RABBIT NIGHT LIGHT,9,4.13,678
2011-07-28,RABBIT NIGHT LIGHT,2,4.13,676
2011-07-29,RABBIT NIGHT LIGHT,1,4.13,675
2011-07-30,RABBIT NIGHT LIGHT,0,4.13,675
2011-07-31,RABBIT NIGHT LIGHT,0,4.13,675
2011-08-01,RABBIT NIGHT LIGHT,2,4.13,673
2011-08-02,RABBIT NIGHT LIGHT,1,4.13,672
2011-08-03,RABBIT NIGHT LIGHT,0,4.13,672
2011-08-04,RABBIT NIGHT LIGHT,3,4.13,669
2011-08-05,RABBIT NIGHT LIGHT,0,4.13,669
2011-08-06,RABBIT NIGHT LIGHT,0,4.13,669
2011-08-07,RABBIT NIGHT LIGHT,0,4.13,669
2011-08-08,RABBIT NIGHT LIGHT,0,4.13,669
2011-08-09,RABBIT NIGHT LIGHT,1,4.13,687
2011-08-10,RABBIT NIGHT LIGHT,2,3.1,685
2011-08-11,RABBIT NIGHT LIGHT,7,4.13,678
2011-08-12,RABBIT NIGHT LIGHT,0,4.13,678
2011-08-13,RABBIT NIGHT LIGHT,0,4.13,678
2011-08-14,RABBIT NIGHT LIGHT,0,4.13,678
2011-08-15,RABBIT NIGHT LIGHT,0,4.13,678
2011-08-16,RABBIT NIGHT LIGHT,0,4.13,678
2011-08-17,RABBIT NIGHT LIGHT,1,4.13,677
2011-08-18,RABBIT NIGHT LIGHT,0,4.13,677
2011-08-19,RABBIT NIGHT LIGHT,0,4.13,677
2011-08-20,RABBIT NIGHT LIGHT,0,4.13,677
2011-08-21,RABBIT NIGHT LIGHT,0,4.13,677
2011-08-22,RABBIT NIGHT LIGHT,0,4.13,677
2011-08-23,RABBIT NIGHT LIGHT,0,4.13,688
2011-08-24,RABBIT NIGHT LIGHT,7,2.96,681
2011-08-25,RABBIT NIGHT LIGHT,2,4.13,679
2011-08-26,RABBIT NIGHT LIGHT,480,2.08,199
2011-08-27,RABBIT NIGHT LIGHT,0,2.08,199
2011-08-28,RABBIT NIGHT LIGHT,279,1.81,0
2011-08-29,RABBIT NIGHT LIGHT,0,1.81,0
2011-08-30,RABBIT NIGHT LIGHT,273,1.87,0
2011-08-31,RABBIT NIGHT LIGHT,789,1.81,0
2011-09-01,RABBIT NIGHT LIGHT,78,1.9,0
2011-09-02,RABBIT NIGHT LIGHT,21,3.45,0
2011-09-03,RABBIT NIGHT LIGHT,0,3.45,0
2011-09-04,RABBIT NIGHT LIGHT,0,3.45,0
2011-09-05,RABBIT NIGHT LIGHT,2,4.13,0
2011-09-06,RABBIT NIGHT LIGHT,0,4.13,421
2011-09-07,RABBIT NIGHT LIGHT,6,4.13,415
2011-09-08,RABBIT NIGHT LIGHT,0,4.13,415
2011-09-09,RABBIT NIGHT LIGHT,2,4.13,413
2011-09-10,RABBIT NIGHT LIGHT,0,4.13,413
2011-09-11,RABBIT NIGHT LIGHT,0,4.13,413
2011-09-12,RABBIT NIGHT LIGHT,4,4.13,409
2011-09-13,RABBIT NIGHT LIGHT,2,4.13,407
2011-09-14,RABBIT NIGHT LIGHT,0,4.13,407
2011-09-15,RABBIT NIGHT LIGHT,5,4.13,402
2011-09-16,RABBIT NIGHT LIGHT,2,4.13,400
2011-09-17,RABBIT NIGHT LIGHT,0,4.13,400
2011-09-18,RABBIT NIGHT LIGHT,0,4.13,400
2011-09-19,RABBIT NIGHT LIGHT,0,4.13,400
2011-09-20,RABBIT NIGHT LIGHT,7,4.13,681
2011-09-21,RABBIT NIGHT LIGHT,3,4.13,678
2011-09-22,RABBIT NIGHT LIGHT,9,4.13,669
2011-09-23,RABBIT NIGHT LIGHT,16,4.13,653
2011-09-24,RABBIT NIGHT LIGHT,0,4.13,653
2011-09-25,RABBIT NIGHT LIGHT,0,4.13,653
2011-09-26,RABBIT NIGHT LIGHT,18,4.13,635
2011-09-27,RABBIT NIGHT LIGHT,10,4.13,625
2011-09-28,RABBIT NIGHT LIGHT,24,4.13,601
2011-09-29,RABBIT NIGHT LIGHT,0,4.13,601
2011-09-30,RABBIT NIGHT LIGHT,6,4.13,595
2011-10-01,RABBIT NIGHT LIGHT,0,4.13,595
2011-10-02,RABBIT NIGHT LIGHT,0,4.13,595
2011-10-03,RABBIT NIGHT LIGHT,365,1.82,230
2011-10-04,RABBIT NIGHT LIGHT,5,4.13,655
2011-10-05,RABBIT NIGHT LIGHT,2,4.13,653
2011-10-06,RABBIT NIGHT LIGHT,1,4.13,652
2011-10-07,RABBIT NIGHT LIGHT,0,4.13,652
2011-10-08,RABBIT NIGHT LIGHT,0,4.13,652
2011-10-09,RABBIT NIGHT LIGHT,0,4.13,652
2011-10-10,RABBIT NIGHT LIGHT,2,4.13,650
2011-10-11,RABBIT NIGHT LIGHT,1,2.08,649
2011-10-12,RABBIT NIGHT LIGHT,0,2.08,649
2011-10-13,RABBIT NIGHT LIGHT,0,2.08,649
2011-10-14,RABBIT NIGHT LIGHT,0,2.08,649
2011-10-15,RABBIT NIGHT LIGHT,0,2.08,649
2011-10-16,RABBIT NIGHT LIGHT,0,2.08,649
2011-10-17,RABBIT NIGHT LIGHT,0,2.08,649
2011-10-18,RABBIT NIGHT LIGHT,14,4.13,674
2011-10-19,RABBIT NIGHT LIGHT,0,4.13,674
2011-10-20,RABBIT NIGHT LIGHT,0,4.13,674
2011-10-21,RABBIT NIGHT LIGHT,0,4.13,674
2011-10-22,RABBIT NIGHT LIGHT,0,4.13,674
2011-10-23,RABBIT NIGHT LIGHT,0,4.13,674
2011-10-24,RABBIT NIGHT LIGHT,0,4.13,674
2011-10-25,RABBIT NIGHT LIGHT,0,4.13,674
2011-10-26,RABBIT NIGHT LIGHT,1157,1.8,0
2011-10-27,RABBIT NIGHT LIGHT,247,1.85,0
2011-10-28,RABBIT NIGHT LIGHT,1469,1.79,0
2011-10-29,RABBIT NIGHT LIGHT,0,1.79,0
2011-10-30,RABBIT NIGHT LIGHT,320,1.82,0
2011-10-31,RABBIT NIGHT LIGHT,340,2.21,0
2011-11-01,RABBIT NIGHT LIGHT,346,1.86,154
2011-11-02,RABBIT NIGHT LIGHT,613,2.01,0
2011-11-03,RABBIT NIGHT LIGHT,464,1.88,0
2011-11-04,RABBIT NIGHT LIGHT,558,1.95,0
2011-11-05,RABBIT NIGHT LIGHT,0,1.95,0
2011-11-06,RABBIT NIGHT LIGHT,351,1.88,0
2011-11-07,RABBIT NIGHT LIGHT,935,3.99,0
2011-11-08,RABBIT NIGHT LIGHT,289,2.59,0
2011-11-09,RABBIT NIGHT LIGHT,466,1.92,0
2011-11-10,RABBIT NIGHT LIGHT,376,2.06,0
2011-11-11,RABBIT NIGHT LIGHT,494,2.44,0
2011-11-12,RABBIT NIGHT LIGHT,0,2.44,0
2011-11-13,RABBIT NIGHT LIGHT,86,1.95,0
2011-11-14,RABBIT NIGHT LIGHT,687,4.04,0
2011-11-15,RABBIT NIGHT LIGHT,1697,1.97,0
2011-11-16,RABBIT NIGHT LIGHT,496,2.3,0
2011-11-17,RABBIT NIGHT LIGHT,726,1.91,0
2011-11-18,RABBIT NIGHT LIGHT,588,3.18,0
2011-11-19,RABBIT NIGHT LIGHT,0,3.18,0
2011-11-20,RABBIT NIGHT LIGHT,85,2.0,0
2011-11-21,RABBIT NIGHT LIGHT,149,2.34,0
2011-11-22,RABBIT NIGHT LIGHT,667,2.21,0
2011-11-23,RABBIT NIGHT LIGHT,411,2.07,0
2011-11-24,RABBIT NIGHT LIGHT,252,2.41,0
2011-11-25,RABBIT NIGHT LIGHT,547,2.14,0
2011-11-26,RABBIT NIGHT LIGHT,0,2.14,0
2011-11-27,RABBIT NIGHT LIGHT,317,2.08,0
2011-11-28,RABBIT NIGHT LIGHT,381,2.39,0
2011-11-29,RABBIT NIGHT LIGHT,525,2.45,14
2011-11-30,RABBIT NIGHT LIGHT,408,2.17,0
2011-12-01,RABBIT NIGHT LIGHT,593,2.02,0
2011-12-02,RABBIT NIGHT LIGHT,325,2.56,0
2011-12-03,RABBIT NIGHT LIGHT,0,2.56,0
2011-12-04,RABBIT NIGHT LIGHT,188,2.62,0
2011-12-05,RABBIT NIGHT LIGHT,366,2.86,0
2011-12-06,RABBIT NIGHT LIGHT,272,2.62,0
2011-12-07,RABBIT NIGHT LIGHT,379,1.82,0
2009-12-01,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-02,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-03,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-04,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-05,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-06,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-07,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-08,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-09,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-10,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-11,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-12,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-13,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-14,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-15,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-16,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-17,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-18,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-19,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-20,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-21,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-22,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-23,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-24,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-25,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-26,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-27,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-28,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-29,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-30,REGENCY CAKESTAND 3 TIER,0,12.75,784
2009-12-31,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-01,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-02,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-03,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-04,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-05,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-06,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-07,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-08,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-09,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-10,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-11,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-12,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-13,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-14,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-15,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-16,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-17,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-18,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-19,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-20,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-21,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-22,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-23,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-24,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-25,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-26,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-27,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-28,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-29,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-30,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-01-31,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-01,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-02,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-03,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-04,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-05,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-06,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-07,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-08,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-09,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-10,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-11,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-12,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-13,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-14,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-15,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-16,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-17,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-18,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-19,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-20,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-21,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-22,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-23,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-24,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-25,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-26,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-27,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-02-28,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-01,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-02,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-03,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-04,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-05,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-06,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-07,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-08,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-09,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-10,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-11,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-12,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-13,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-14,REGENCY CAKESTAND 3 TIER,0,12.75,784
2010-03-15,REGENCY CAKESTAND 3 TIER,8,12.75,776
2010-03-16,REGENCY CAKESTAND 3 TIER,40,12.35,736
2010-03-17,REGENCY CAKESTAND 3 TIER,21,12.75,715
2010-03-18,REGENCY CAKESTAND 3 TIER,22,13.33,693
2010-03-19,REGENCY CAKESTAND 3 TIER,65,12.65,628
2010-03-20,REGENCY CAKESTAND 3 TIER,0,12.65,628
2010-03-21,REGENCY CAKESTAND 3 TIER,44,12.1,584
2010-03-22,REGENCY CAKESTAND 3 TIER,28,14.45,556
2010-03-23,REGENCY CAKESTAND 3 TIER,51,12.12,733
2010-03-24,REGENCY CAKESTAND 3 TIER,22,11.44,711
2010-03-25,REGENCY CAKESTAND 3 TIER,59,12.23,652
2010-03-26,REGENCY CAKESTAND 3 TIER,239,11.15,413
2010-03-27,REGENCY CAKESTAND 3 TIER,0,11.15,413
2010-03-28,REGENCY CAKESTAND 3 TIER,24,12.75,389
2010-03-29,REGENCY CAKESTAND 3 TIER,63,24.82,326
2010-03-30,REGENCY CAKESTAND 3 TIER,25,13.77,301
2010-03-31,REGENCY CAKESTAND 3 TIER,40,12.63,261
2010-04-01,REGENCY CAKESTAND 3 TIER,59,11.77,202
2010-04-02,REGENCY CAKESTAND 3 TIER,0,11.77,202
2010-04-03,REGENCY CAKESTAND 3 TIER,0,11.77,202
2010-04-04,REGENCY CAKESTAND 3 TIER,0,11.77,202
2010-04-05,REGENCY CAKESTAND 3 TIER,0,11.77,202
2010-04-06,REGENCY CAKESTAND 3 TIER,45,12.6,698
2010-04-07,REGENCY CAKESTAND 3 TIER,98,11.41,600
2010-04-08,REGENCY CAKESTAND 3 TIER,49,12.13,551
2010-04-09,REGENCY CAKESTAND 3 TIER,27,14.04,524
2010-04-10,REGENCY CAKESTAND 3 TIER,0,14.04,524
2010-04-11,REGENCY CAKESTAND 3 TIER,12,12.75,512
2010-04-12,REGENCY CAKESTAND 3 TIER,14,12.75,498
2010-04-13,REGENCY CAKESTAND 3 TIER,35,12.75,463
2010-04-14,REGENCY CAKESTAND 3 TIER,71,11.53,392
2010-04-15,REGENCY CAKESTAND 3 TIER,43,12.08,349
2010-04-16,REGENCY CAKESTAND 3 TIER,72,11.15,277
2010-04-17,REGENCY CAKESTAND 3 TIER,0,11.15,277
2010-04-18,REGENCY CAKESTAND 3 TIER,61,11.33,216
2010-04-19,REGENCY CAKESTAND 3 TIER,53,16.77,163
2010-04-20,REGENCY CAKESTAND 3 TIER,10,12.75,681
2010-04-21,REGENCY CAKESTAND 3 TIER,203,11.26,478
2010-04-22,REGENCY CAKESTAND 3 TIER,22,15.07,456
2010-04-23,REGENCY CAKESTAND 3 TIER,36,12.3,420
2010-04-24,REGENCY CAKESTAND 3 TIER,0,12.3,420
2010-04-25,REGENCY CAKESTAND 3 TIER,31,11.82,389
2010-04-26,REGENCY CAKESTAND 3 TIER,50,15.23,339
2010-04-27,REGENCY CAKESTAND 3 TIER,52,12.62,287
2010-04-28,REGENCY CAKESTAND 3 TIER,42,12.37,245
2010-04-29,REGENCY CAKESTAND 3 TIER,49,13.2,196
